Timestamp,Source,Speed_Arduino_Original,Speed_Arduino_Calibrated,Speed_Arduino_Filtered,Speed_ANT,Steering,Cadence,Power,ElapsedTime,DistanceTraveled,HeartRate,Grade,Calibration_Coefficient
1728398304.902394,Arduino,23.400000000000002,7.560000000000001,7.544919389024109,,0.0,,,,,,8.814239501953125,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.814239501953125,0.3230769230769231
1728398304.9295585,Arduino,22.8,7.366153846153847,7.502184194668287,,0.0,,,,,,8.81500244140625,0.3230769230769231
1728398304.9584599,Arduino,23.400000000000002,7.560000000000001,7.516005480571702,,-1.0,,,,,,8.81500244140625,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81500244140625,0.3230769230769231
1728398304.9604607,Arduino,24.599999999999998,7.947692307692307,7.619203334932461,,-1.0,,,,,,8.81500244140625,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81500244140625,0.3230769230769231
230769230769231
1728398305.0014477,Arduino,24.599999999999998,7.947692307692307,7.792748388057531,,-2.0,,,,,,8.81500244140625,0.3230769230769231
1728398305.02641,Arduino,24.0,7.753846153846155,7.783448527954706,,-2.0,,,,,,8.812713623046875,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.812713623046875,0.3230769230769231
1728398305.0416048,Arduino,24.599999999999998,7.947692307692307,7.8227121899341014,,-2.0,,,,,,8.812713623046875,0.3230769230769231
1728398305.0577884,Arduino,24.599999999999998,7.947692307692307,7.852589589891915,,-3.0,,,,,,8.812713623046875,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.812713623046875,0.3230769230769231
1728398305.0776188,Arduino,25.2,8.141538461538461,7.921664904913179,,-2.0,,,,,,8.812713623046875,0.3230769230769231
1728398305.0984058,Arduino,24.599999999999998,7.947692307692307,7.927886943559354,,-2.0,,,,,,8.812713623046875,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81195068359375,0.3230769230769231
1728398305.1267142,Arduino,23.400000000000002,7.560000000000001,7.839940912229434,,-2.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.1514473,Arduino,24.0,7.753846153846155,7.819359338322894,,-1.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.168671,Arduino,24.599999999999998,7.947692307692307,7.850038261678061,,-1.0,,,,,,8.81195068359375,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81195068359375,0.3230769230769231
1728398305.180892,Arduino,24.599999999999998,7.947692307692307,7.873383166792577,,0.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.2084947,Arduino,22.8,7.366153846153847,7.752126333666746,,0.0,,,,,,8.81195068359375,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81195068359375,0.3230769230769231
1728398305.2367055,Arduino,22.8,7.366153846153847,7.659856822411801,,1.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.2628496,Arduino,22.8,7.366153846153847,7.589645004341379,,1.0,,,,,,8.81195068359375,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81195068359375,0.3230769230769231
1728398305.2658494,Arduino,11.700000000000001,3.7800000000000007,6.6789218466612,,1.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.2795181,Arduino,24.0,7.753846153846155,6.935890267128477,,2.0,,,,,,8.81195068359375,0.3230769230769231
1728398305.30489,Arduino,24.0,7.753846153846155,7.131428530443223,,2.0,,,,,,8.81195068359375,0.3230769230769231
1728398304.05,ANT,,,,7.5600000000000005,,59.0,144.0,5.0,0,0.0,8.81195068359375,0.3230769230769231
1728398305.3329148,Arduino,23.400000000000002,7.560000000000001,7.233881636074219,,2.0,,,,,,8.811187744140625,0.3230769230769231
1728398305.3454304,Arduino,22.8,7.366153846153847,7.265502263376704,,2.0,,,,,,8.811187744140625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.811187744140625,0.3268421052631579
1728398305.360946,Arduino,23.400000000000002,7.648105263157895,7.356966274249516,,3.0,,,,,,8.811187744140625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.811187744140625,0.3268421052631579
1728398305.3794699,Arduino,24.0,7.8442105263157895,7.473445532368745,,3.0,,,,,,8.811187744140625,0.3268421052631579
1728398305.4048927,Arduino,24.0,7.8442105263157895,7.562079582433759,,2.0,,,,,,8.811187744140625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.811187744140625,0.3268421052631579
1728398305.4204605,Arduino,23.400000000000002,7.648105263157895,7.58264464282689,,3.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.4495792,Arduino,24.0,7.8442105263157895,7.645173856725022,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.809661865234375,0.3268421052631579
1728398305.4794042,Arduino,24.0,7.8442105263157895,7.692755010354109,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.809661865234375,0.3268421052631579
1728398305.4904337,Arduino,24.0,7.8442105263157895,7.728961545500432,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.504387,Arduino,24.599999999999998,8.040315789473683,7.803393026624082,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.5446153,Arduino,24.599999999999998,8.040315789473683,7.860031124521082,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.807373046875,0.3268421052631579
1728398305.551127,Arduino,24.0,7.8442105263157895,7.856249096238264,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.5724087,Arduino,25.2,8.236421052631579,7.947131948628293,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.577408,Arduino,24.599999999999998,8.040315789473683,7.969408218906172,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.807373046875,0.3268421052631579
1728398305.599402,Arduino,24.0,7.8442105263157895,7.93947880611305,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.626552,Arduino,24.0,7.8442105263157895,7.9167042356465505,,2.0,,,,,,8.807373046875,0.3268421052631579
1728398305.6393802,Arduino,24.599999999999998,8.040315789473683,7.9462544705106675,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.809661865234375,0.3268421052631579
1728398305.6691067,Arduino,24.0,7.8442105263157895,7.9218601285251555,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.7088869,Arduino,23.400000000000002,7.648105263157895,7.85641705046054,,2.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.809661865234375,0.3268421052631579
1728398305.7138839,Arduino,24.0,7.8442105263157895,7.853498992688559,,3.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.7268693,Arduino,23.400000000000002,7.648105263157895,7.804398137959914,,3.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.7383828,Arduino,23.400000000000002,7.648105263157895,7.76703519723961,,4.0,,,,,,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.809661865234375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.7890625,0.3268421052631579
1728398305.7694113,Arduino,24.0,7.8442105263157895,7.785484517139802,,4.0,,,,,,8.7890625,0.3268421052631579
1728398305.791978,Arduino,23.400000000000002,7.648105263157895,7.75264301410118,,4.0,,,,,,8.7890625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,144.0,6.25,0,0.0,8.7890625,0.3268421052631579
1728398305.810392,Arduino,23.400000000000002,7.648105263157895,7.7276525095981725,,5.0,,,,,,8.7890625,0.3268421052631579
1728398305.8213842,Arduino,24.0,7.8442105263157895,7.755516545464254,,5.0,,,,,,8.7890625,0.3268421052631579
1728398305.8374405,Arduino,23.400000000000002,7.648105263157895,7.729839102531632,,5.0,,,,,,8.7890625,0.3268421052631579
1728398305.8764708,Arduino,23.400000000000002,7.648105263157895,7.710300037815904,,6.0,,,,,,8.773040771484375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.773040771484375,0.3268421052631579
1728398305.8849025,Arduino,23.400000000000002,7.648105263157895,7.695431927663068,,6.0,,,,,,8.773040771484375,0.3268421052631579
1728398305.9054227,Arduino,11.700000000000001,3.8240526315789474,6.769950741597297,,6.0,,,,,,8.773040771484375,0.3268421052631579
1728398305.9185717,Arduino,23.400000000000002,7.648105263157895,6.979879923422746,,6.0,,,,,,8.773040771484375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.773040771484375,0.3268421052631579
1728398305.946663,Arduino,24.0,7.8442105263157895,7.186504397632109,,6.0,,,,,,8.773040771484375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.76007080078125,0.3268421052631579
1728398305.9864004,Arduino,24.0,7.8442105263157895,7.343733798706963,,6.0,,,,,,8.76007080078125,0.3268421052631579
1728398305.994429,Arduino,24.599999999999998,8.040315789473683,7.5102567554368616,,6.0,,,,,,8.76007080078125,0.3268421052631579
1728398306.0154786,Arduino,24.599999999999998,8.040315789473683,7.636971196463468,,7.0,,,,,,8.76007080078125,0.3268421052631579
1728398306.0184789,Arduino,24.599999999999998,8.040315789473683,7.733393635026872,,7.0,,,,,,8.76007080078125,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.76007080078125,0.3268421052631579
1728398306.045751,Arduino,25.2,8.236421052631579,7.853645972879507,,7.0,,,,,,8.76007080078125,0.3268421052631579
1728398306.0688033,Arduino,25.2,8.236421052631579,7.945151120712397,,7.0,,,,,,8.76007080078125,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.76312255859375,0.3268421052631579
1728398306.0844028,Arduino,24.599999999999998,8.040315789473683,7.9679009222123005,,7.0,,,,,,8.76312255859375,0.3268421052631579
1728398306.1128802,Arduino,24.599999999999998,8.040315789473683,7.985212219327943,,8.0,,,,,,8.76312255859375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.76312255859375,0.3268421052631579
1728398306.1248832,Arduino,24.599999999999998,8.040315789473683,7.998385125818021,,8.0,,,,,,8.76312255859375,0.3268421052631579
1728398306.154404,Arduino,24.599999999999998,8.040315789473683,8.008408953855696,,8.0,,,,,,8.76312255859375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.76312255859375,0.3268421052631579
1728398306.1574044,Arduino,24.0,7.8442105263157895,7.969156133646765,,8.0,,,,,,8.76312255859375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.78448486328125,0.3268421052631579
1728398306.1834593,Arduino,24.0,7.8442105263157895,7.939286983655871,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398306.2101405,Arduino,22.8,7.452,7.822797510241472,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.78448486328125,0.3268421052631579
1728398306.2359564,Arduino,24.0,7.8442105263157895,7.827916446413329,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.78448486328125,0.3268421052631579
1728398306.2603934,Arduino,23.400000000000002,7.648105263157895,7.784931284170132,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398306.2786572,Arduino,23.400000000000002,7.648105263157895,7.752222035469249,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398306.2786572,Arduino,23.400000000000002,7.648105263157895,7.72733216894919,,8.0,,,,,,8.78448486328125,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.80279541015625,0.3268421052631579
1728398306.3004265,Arduino,24.0,7.8442105263157895,7.755272784561427,,8.0,,,,,,8.80279541015625,0.3268421052631579
1728398306.320998,Arduino,24.0,7.8442105263157895,7.776533994179429,,8.0,,,,,,8.80279541015625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.80279541015625,0.3268421052631579
1728398306.3388994,Arduino,23.400000000000002,7.648105263157895,7.745832178309577,,8.0,,,,,,8.80279541015625,0.3268421052631579
1728398306.3624501,Arduino,24.0,7.8442105263157895,7.769350233047348,,8.0,,,,,,8.80279541015625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.80279541015625,0.3268421052631579
1728398306.4015863,Arduino,23.400000000000002,7.648105263157895,7.740365747168814,,8.0,,,,,,8.803558349609375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.803558349609375,0.3268421052631579
1728398306.4085863,Arduino,24.0,7.8442105263157895,7.765190591758155,,8.0,,,,,,8.803558349609375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.803558349609375,0.3268421052631579
1728398306.4315648,Arduino,24.0,7.8442105263157895,7.784080877923401,,7.0,,,,,,8.803558349609375,0.3268421052631579
1728398306.4563546,Arduino,24.599999999999998,8.040315789473683,7.845335684470742,,7.0,,,,,,8.803558349609375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.803558349609375,0.3268421052631579
1728398306.4624698,Arduino,24.0,7.8442105263157895,7.845066707286096,,7.0,,,,,,8.803558349609375,0.3268421052631579
1728398306.4859543,Arduino,24.599999999999998,8.040315789473683,7.891742410786395,,7.0,,,,,,8.803558349609375,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.803558349609375,0.3268421052631579
1728398306.500558,Arduino,24.599999999999998,8.040315789473683,7.927259950197837,,7.0,,,,,,8.8043212890625,0.3268421052631579
1728398306.5274882,Arduino,25.2,8.236421052631579,8.001167144994067,,7.0,,,,,,8.8043212890625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.8043212890625,0.3268421052631579
1728398306.5424426,Arduino,12.9,4.216263157894737,7.096358506205077,,6.0,,,,,,8.8043212890625,0.3268421052631579
1728398305.3,ANT,,,,7.452,,59.0,169.0,6.25,0,0.0,8.8043212890625,0.3268421052631579
1728398306.569568,Arduino,24.599999999999998,8.040315789473683,7.322018313550358,,6.0,,,,,,8.8043212890625,0.3268421052631579
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.59641,Arduino,24.599999999999998,7.668000000000001,7.404727734933154,,6.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.625649,Arduino,25.2,7.855024390243903,7.51237440315292,,5.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.6276488,Arduino,25.2,7.855024390243903,7.594287357737128,,5.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.6674893,Arduino,24.599999999999998,7.668000000000001,7.611908897341499,,5.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.696587,Arduino,24.599999999999998,7.668000000000001,7.625317880612302,,5.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.697587,Arduino,23.400000000000002,7.293951219512197,7.546102286612566,,4.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.6985874,Arduino,25.2,7.855024390243903,7.619952347018646,,4.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.80584716796875,0.3117073170731708
1728398306.7185142,Arduino,24.599999999999998,7.668000000000001,7.631438485541379,,4.0,,,,,,8.80584716796875,0.3117073170731708
1728398306.738269,Arduino,23.400000000000002,7.293951219512197,7.550759716720481,,3.0,,,,,,8.80584716796875,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.80584716796875,0.3117073170731708
1728398306.7593687,Arduino,24.0,7.480975609756099,7.534077321857425,,3.0,,,,,,8.80584716796875,0.3117073170731708
1728398306.778986,Arduino,23.400000000000002,7.293951219512197,7.476673442514318,,3.0,,,,,,8.80584716796875,0.3117073170731708
1728398306.8059874,Arduino,23.400000000000002,7.293951219512197,7.432992375191457,,3.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.8189185,Arduino,24.599999999999998,7.668000000000001,7.48917264550553,,3.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.8374052,Arduino,24.0,7.480975609756099,7.487213084897433,,3.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.8586612,Arduino,23.400000000000002,7.293951219512197,7.441012439928615,,3.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.805084228515625,0.3117073170731708
1728398306.8880036,Arduino,24.599999999999998,7.668000000000001,7.495275455833445,,3.0,,,,,,8.805084228515625,0.3117073170731708
1728398306.9044874,Arduino,24.0,7.480975609756099,7.491856974332134,,3.0,,,,,,8.8043212890625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.8043212890625,0.3117073170731708
1728398306.93111,Arduino,24.0,7.480975609756099,7.4892557055274915,,2.0,,,,,,8.8043212890625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.8043212890625,0.3117073170731708
1728398306.9701667,Arduino,24.599999999999998,7.668000000000001,7.53198582030034,,3.0,,,,,,8.8043212890625,0.3117073170731708
1728398306.977372,Arduino,24.599999999999998,7.668000000000001,7.564500992471027,,2.0,,,,,,8.8043212890625,0.3117073170731708
1728398306.9994237,Arduino,25.2,7.855024390243903,7.633952709336555,,3.0,,,,,,8.8043212890625,0.3117073170731708
1728398307.0004237,Arduino,25.2,7.855024390243903,7.686801491593213,,3.0,,,,,,8.8043212890625,0.3117073170731708
1728398307.026873,Arduino,25.2,7.855024390243903,7.727016390692389,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,59.0,169.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.0539188,Arduino,25.2,7.855024390243903,7.757617627665132,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.057919,Arduino,24.599999999999998,7.668000000000001,7.736193886408929,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.078911,Arduino,25.2,7.855024390243903,7.764601176735977,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.0979466,Arduino,24.599999999999998,7.668000000000001,7.74150796762795,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.1369503,Arduino,25.2,7.855024390243903,7.768644888452737,,4.0,,,,,,8.802032470703125,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.802032470703125,0.3117073170731708
1728398307.140456,Arduino,24.599999999999998,7.668000000000001,7.744585000848618,,5.0,,,,,,8.802032470703125,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.802032470703125,0.3117073170731708
1728398307.164384,Arduino,23.400000000000002,7.293951219512197,7.636857740217147,,5.0,,,,,,8.802032470703125,0.3117073170731708
1728398307.1805103,Arduino,11.700000000000001,3.6469756097560984,6.683047595575231,,5.0,,,,,,8.802032470703125,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.802032470703125,0.3117073170731708
1728398307.2066863,Arduino,24.0,7.480975609756099,6.873798051286499,,5.0,,,,,,8.802032470703125,0.3117073170731708
1728398307.234869,Arduino,24.0,7.480975609756099,7.018948232652958,,5.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.2443845,Arduino,24.0,7.480975609756099,7.129399214655363,,5.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.260874,Arduino,24.0,7.480975609756099,7.213446091555199,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.278392,Arduino,24.0,7.480975609756099,7.2774009554102115,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.301378,Arduino,24.599999999999998,7.668000000000001,7.370776478554834,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.3301184,Arduino,24.0,7.480975609756099,7.397120376904119,,4.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.3403497,Arduino,24.0,7.480975609756099,7.417166576054941,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.3589497,Arduino,24.599999999999998,7.668000000000001,7.47713011797201,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.378876,Arduino,24.0,7.480975609756099,7.478049410561332,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.4003742,Arduino,24.599999999999998,7.668000000000001,7.523458471095754,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.441173,Arduino,24.599999999999998,7.668000000000001,7.558012167692047,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.4513698,Arduino,24.0,7.480975609756099,7.539596022035355,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.4711366,Arduino,24.599999999999998,7.668000000000001,7.570291920508151,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.4863636,Arduino,24.599999999999998,7.668000000000001,7.5936497427158045,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.5103698,Arduino,25.2,7.855024390243903,7.656133240276094,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.5374596,Arduino,25.2,7.855024390243903,7.703679606388135,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.555472,Arduino,24.599999999999998,7.668000000000001,7.695150138745467,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.5664947,Arduino,25.2,7.855024390243903,7.7333692334355195,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398307.5784562,Arduino,25.8,8.042048780487807,7.807161308939245,,3.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.80279541015625,0.3117073170731708
1728398307.6068635,Arduino,25.2,7.855024390243903,7.818603324269389,,2.0,,,,,,8.80279541015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.795166015625,0.3117073170731708
1728398307.6485522,Arduino,25.2,7.855024390243903,7.827310043182198,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398307.6623592,Arduino,25.2,7.855024390243903,7.833935358044952,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398307.677395,Arduino,27.0,8.416097560975611,7.973105437968638,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398307.6793954,Arduino,24.0,7.480975609756099,7.855458247580143,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.795166015625,0.3117073170731708
1728398307.7003543,Arduino,24.599999999999998,7.668000000000001,7.810644999370709,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398307.7188709,Arduino,23.400000000000002,7.293951219512197,7.68712561890082,,2.0,,,,,,8.795166015625,0.3117073170731708
1728398307.760095,Arduino,23.400000000000002,7.293951219512197,7.5931344385881765,,2.0,,,,,,8.771514892578125,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.771514892578125,0.3117073170731708
1728398307.7836993,Arduino,23.400000000000002,7.293951219512197,7.521612528884964,,2.0,,,,,,8.771514892578125,0.3117073170731708
1728398307.786699,Arduino,24.0,7.480975609756099,7.511897979821925,,2.0,,,,,,8.771514892578125,0.3117073170731708
1728398307.798988,Arduino,24.0,7.480975609756099,7.5045057638865265,,1.0,,,,,,8.771514892578125,0.3117073170731708
1728398306.55,ANT,,,,7.668,,60.0,159.0,7.5,0,0.0,8.771514892578125,0.3117073170731708
1728398307.826865,Arduino,11.700000000000001,3.6469756097560984,6.582335315245596,,1.0,,,,,,8.771514892578125,0.3117073170731708
1728398307.8426182,Arduino,23.400000000000002,7.293951219512197,6.7524522375967795,,1.0,,,,,,8.76922607421875,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.76922607421875,0.33076923076923076
1728398307.8709593,Arduino,24.0,7.938461538461539,7.035976328237962,,1.0,,,,,,8.76922607421875,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.76922607421875,0.33076923076923076
1728398307.8959436,Arduino,24.599999999999998,8.136923076923075,7.299165601321839,,1.0,,,,,,8.76922607421875,0.33076923076923076
1728398307.9034588,Arduino,24.599999999999998,8.136923076923075,7.499437577498169,,1.0,,,,,,8.76922607421875,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.76922607421875,0.33076923076923076
1728398307.9249425,Arduino,24.599999999999998,8.136923076923075,7.65183309108276,,1.0,,,,,,8.76922607421875,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.7646484375,0.33076923076923076
1728398307.9523733,Arduino,24.599999999999998,8.136923076923075,7.767797356299093,,1.0,,,,,,8.7646484375,0.33076923076923076
1728398307.9624913,Arduino,24.599999999999998,8.136923076923075,7.856039526234756,,1.0,,,,,,8.7646484375,0.33076923076923076
1728398307.9810042,Arduino,25.2,8.335384615384616,7.970630432398339,,1.0,,,,,,8.7646484375,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.7646484375,0.33076923076923076
1728398308.0034056,Arduino,25.2,8.335384615384616,8.057827554683424,,1.0,,,,,,8.7646484375,0.33076923076923076
1728398307.8,ANT,,,,7.74,,60.0,159.0,8.75,0,0.0,8.7646484375,0.33076923076923076
1728398308.0225222,Arduino,24.0,7.938461538461539,8.029292246251952,,1.0,,,,,,8.7646484375,0.33076923076923076
